cluster_name,classification_label,num_distinct_enzyme_classes,num_distinct_enzyme_subfamilies,total_ec_numbers,enzyme_classes,enzyme_subfamilies,all_ec_numbers,e2p2_file
RANDOM_MGC_6494,0,2,2,2,2;3,2.3;3.1,2.3.2.27;3.1.3.4,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6494/RANDOM_MGC_6494.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6495,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6495/RANDOM_MGC_6495.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6496,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6496/RANDOM_MGC_6496.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6497,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6497/RANDOM_MGC_6497.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6498,0,2,2,2,1;5,1.1;5.4,5.4.99.8;1.1.1.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6498/RANDOM_MGC_6498.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6499,0,1,1,1,2,2.4,2.4.1.12,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6499/RANDOM_MGC_6499.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6500,0,1,1,1,1,1.2,1.2.1.9,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6500/RANDOM_MGC_6500.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6501,0,1,1,1,1,1.8,1.8.4.11,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6501/RANDOM_MGC_6501.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6502,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6502/RANDOM_MGC_6502.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6503,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6503/RANDOM_MGC_6503.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6504,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6504/RANDOM_MGC_6504.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6505,0,1,1,1,2,2.7,2.7.11.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6505/RANDOM_MGC_6505.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6506,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6506/RANDOM_MGC_6506.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6507,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6507/RANDOM_MGC_6507.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6508,0,2,2,2,1;2,1.15;2.7,1.15.1.1;2.7.11.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6508/RANDOM_MGC_6508.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6509,0,2,2,3,3;5,3.1;5.4,3.1.13.4;5.4.2.2;5.4.2.8,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6509/RANDOM_MGC_6509.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6510,0,1,1,1,4,4.2,4.2.1.24,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6510/RANDOM_MGC_6510.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6511,0,1,1,1,2,2.4,2.4.1.136,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6511/RANDOM_MGC_6511.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6512,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6512/RANDOM_MGC_6512.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6513,0,2,2,2,2;3,2.7;3.1,2.7.11.1;3.1.3.16,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6513/RANDOM_MGC_6513.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6514,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6514/RANDOM_MGC_6514.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6515,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6515/RANDOM_MGC_6515.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6516,0,2,3,3,2;3,2.7;3.1;3.2,3.2.1.15;2.7.11.1;3.1.3.48,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6516/RANDOM_MGC_6516.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6517,0,1,1,1,2,2.3,2.3.1.254,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6517/RANDOM_MGC_6517.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6518,0,1,1,2,4,4.2,4.2.1.51;4.2.1.91,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6518/RANDOM_MGC_6518.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6519,0,2,3,3,2;3,2.3;2.7;3.6,3.6.4.13;2.3.2.27;2.7.11.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6519/RANDOM_MGC_6519.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6520,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6520/RANDOM_MGC_6520.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6521,0,2,2,2,1;6,1.15;6.3,6.3.2.2;1.15.1.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6521/RANDOM_MGC_6521.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6522,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6522/RANDOM_MGC_6522.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6523,0,1,1,2,2,2.7,2.7.11.1;2.7.11.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6523/RANDOM_MGC_6523.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6524,0,1,1,1,1,1.14,1.14.19.43,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6524/RANDOM_MGC_6524.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6525,0,1,2,3,2,2.4;2.7,2.4.1.351;2.7.11.1;2.7.11.26,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6525/RANDOM_MGC_6525.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6526,0,1,1,1,3,3.1,3.1.3.24,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6526/RANDOM_MGC_6526.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6527,0,3,3,4,2;3;4,2.7;3.6;4.6,2.7.1.29;4.6.1.15;2.7.1.28;3.6.4.13,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6527/RANDOM_MGC_6527.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6528,0,1,1,1,1,1.6,1.6.5.4,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6528/RANDOM_MGC_6528.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6529,0,1,1,1,2,2.7,2.7.7.49,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6529/RANDOM_MGC_6529.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6530,0,3,3,3,2;3;4,2.4;3.1;4.1,2.4.1.80;3.1.4.37;4.1.1.50,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6530/RANDOM_MGC_6530.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6531,0,1,1,1,2,2.6,2.6.1.83,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6531/RANDOM_MGC_6531.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6532,0,2,2,2,2;3,2.7;3.1,3.1.1.1;2.7.11.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6532/RANDOM_MGC_6532.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6533,0,1,1,1,3,3.2,3.2.1.23,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6533/RANDOM_MGC_6533.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6534,0,1,1,2,2,2.4,2.4.1.12;2.4.2.24,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6534/RANDOM_MGC_6534.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_6535,0,1,1,1,2,2.4,2.4.1.91,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_6535/RANDOM_MGC_6535.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5696,0,1,1,1,2,2.1,2.1.1.367,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5696/RANDOM_MGC_5696.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5697,0,1,1,2,2,2.7,2.7.11.1;2.7.11.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5697/RANDOM_MGC_5697.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5698,0,1,1,1,2,2.7,2.7.11.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5698/RANDOM_MGC_5698.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5699,0,1,1,1,4,4.3,4.3.3.2,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5699/RANDOM_MGC_5699.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5700,0,2,2,2,2;3,2.7;3.4,2.7.11.1;3.4.21.89,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5700/RANDOM_MGC_5700.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5701,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5701/RANDOM_MGC_5701.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5702,0,1,1,1,6,6.6,6.6.1.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5702/RANDOM_MGC_5702.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5703,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5703/RANDOM_MGC_5703.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5704,0,0,0,0,,,,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5704/RANDOM_MGC_5704.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5705,0,1,1,1,3,3.2,3.2.2.6,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5705/RANDOM_MGC_5705.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5706,0,2,2,2,1;2,1.14;2.7,1.14.11.2;2.7.11.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5706/RANDOM_MGC_5706.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5707,0,2,2,2,1;5,1.5;5.3,1.5.3.17;5.3.1.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5707/RANDOM_MGC_5707.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5708,0,1,1,2,3,3.4,3.4.23.12;3.4.23.12,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5708/RANDOM_MGC_5708.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5709,0,1,2,3,2,2.1;2.7,2.1.1.273;2.1.1.274;2.7.6.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5709/RANDOM_MGC_5709.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5710,0,2,2,2,2;3,2.4;3.1,3.1.3.4;2.4.1.34,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5710/RANDOM_MGC_5710.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5711,0,1,1,1,2,2.4,2.4.1.32,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5711/RANDOM_MGC_5711.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5712,0,1,1,1,2,2.7,2.7.11.25,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5712/RANDOM_MGC_5712.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5713,0,2,2,2,2;3,2.3;3.4,3.4.16.6;2.3.2.27,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5713/RANDOM_MGC_5713.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5714,0,2,2,3,1;2,1.2;2.1,2.1.1.229;2.1.1.325;1.2.1.70,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5714/RANDOM_MGC_5714.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5715,0,1,1,1,2,2.7,2.7.11.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5715/RANDOM_MGC_5715.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5716,0,3,4,5,2;3;4,2.5;2.7;3.4;4.8,4.8.1.3;2.5.1.48;2.7.10.1;2.7.11.1;3.4.25.1,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5716/RANDOM_MGC_5716.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5717,0,1,1,1,2,2.3,2.3.2.27,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5717/RANDOM_MGC_5717.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5718,0,1,1,2,3,3.1,3.1.1.1;3.1.3.16,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5718/RANDOM_MGC_5718.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5719,0,1,1,9,4,4.2,4.2.3.47;4.2.3.123;4.2.3.55;4.2.3.65;4.2.3.69;4.2.3.78;4.2.3.79;4.2.3.95;4.2.3.167,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5719/RANDOM_MGC_5719.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5720,0,2,2,3,2;3,2.1;3.2,3.2.1.15;3.2.1.67;2.1.1.41,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5720/RANDOM_MGC_5720.MaxWeightAbsoluteThreshold.default.pf
RANDOM_MGC_5721,0,1,1,1,3,3.4,3.4.21.26,/groups/itay_mayrose/alongonda/Plant_MGC/fixed_kegg_verified_scanner_min_genes_3_overlap_merge/kegg_scanner_min_genes_based_metabolic/min_genes_3/mgc_candidates_fasta_files_without_e2p2_filtered_test/e2p2_results/RANDOM_MGC_5721/RANDOM_MGC_5721.MaxWeightAbsoluteThreshold.default.pf
